symbol,instrument_token,exchange,lot_size,tick_size,is_fno,sector
SBILIFE,5582849,NSE,1,0.1,true,FIN_SERVICES
SBIN,779521,NSE,1,0.1,true,PSU_BANK
SCHAEFFLER,258817,NSE,1,0.1,false,
SCHAND,5298689,NSE,1,0.01,false,
SCHNEIDER,7995905,NSE,1,0.1,false,
SCI,780289,NSE,1,0.05,false,
SCILAL,5920513,NSE,1,0.01,false,
SCODATUBES,193914369,NSE,1,0.01,false,
SCPL,0,NSE,1,0.05,false,
SDBL,342529,NSE,1,0.01,false,
SEAMECLTD,669697,NSE,1,0.1,false,
SECMARK,4990977,NSE,1,0.01,false,
SECURKLOUD,2830849,NSE,1,0.01,false,
SEDEMAC,194855169,NSE,1,0.1,false,
SEJALLTD,1815297,NSE,1,0.05,false,
SELMC,0,NSE,1,0.05,false,
SEMAC,3062017,NSE,1,0.05,false,
SENCO,4421377,NSE,1,0.05,false,
SENORES,7395329,NSE,1,0.1,false,
SEPC,3918849,NSE,1,0.01,false,
SERVOTECH,1409793,NSE,1,0.01,false,
SESHAPAPER,784897,NSE,1,0.01,false,
SETCO,0,NSE,1,0.05,false,
SETL,7443201,NSE,1,0.05,false,
SEYAIND,0,NSE,1,0.05,false,
SFL,4911105,NSE,1,0.05,false,
SGFIN,194266369,NSE,1,0.05,false,
SGIL,1309185,NSE,1,0.05,false,
SGL,3421953,NSE,1,0.01,false,
SGMART,194275585,NSE,1,0.05,false,
SHADOWFAX,194936065,NSE,1,0.05,false,
SHAH,5195777,NSE,1,0.01,false,
SHAHALLOYS,0,NSE,1,0.05,false,
SHAILY,2234113,NSE,1,0.1,false,
SHAKTIPUMP,6546945,NSE,1,0.05,false,
SHALBY,182785,NSE,1,0.01,false,
SHALPAINTS,0,NSE,1,0.05,false,
SHANKARA,5202177,NSE,1,0.01,false,
SHANTI,1446401,NSE,1,0.01,false,
SHANTIGEAR,787969,NSE,1,0.05,false,
SHANTIGOLD,194048513,NSE,1,0.01,false,
SHARDACROP,1277953,NSE,1,0.05,false,
SHARDAMOTR,2695681,NSE,1,0.05,false,
SHAREINDIA,26625,NSE,1,0.01,false,
SHEKHAWATI,0,NSE,1,0.05,false,
SHEMAROO,0,NSE,1,0.05,false,
SHILCTECH,194520833,NSE,1,0.1,false,
SHILPAMED,4544513,NSE,1,0.05,false,
SHIVALIK,1796097,NSE,1,0.05,false,
SHIVAMAUTO,3521537,NSE,1,0.01,false,
SHIVAMILLS,383233,NSE,1,0.01,false,
SHIVATEX,205825,NSE,1,0.01,false,
SHIVAUM,194495233,NSE,1,0.05,false,
SHK,2870273,NSE,1,0.01,false,
SHOPERSTOP,3024129,NSE,1,0.05,false,
SHRADHA,181249,NSE,1,0.01,false,
SHREDIGCEM,793345,NSE,1,0.01,false,
SHREECEM,794369,NSE,1,5.0,true,
SHREEJISPG,194418689,NSE,1,0.05,false,
SHREEPUSHK,2710529,NSE,1,0.05,false,
SHREERAMA,1952513,NSE,1,0.01,false,
SHREYANIND,800257,NSE,1,0.01,false,
SHRINGARMS,194327809,NSE,1,0.01,false,
SHRIPISTON,4399617,NSE,1,0.1,false,
SHRIRAMFIN,1102337,NSE,1,0.1,true,FIN_SERVICES
SHRIRAMPPS,1843201,NSE,1,0.01,false,
SHYAMCENT,0,NSE,1,0.05,false,
SHYAMMETL,1201409,NSE,1,0.1,false,
SHYAMTEL,3517441,NSE,1,0.01,false,
SICALLOG,0,NSE,1,0.05,false,
SIEMENS,806401,NSE,1,0.1,true,
SIGACHI,1705729,NSE,1,0.01,false,
SIGIND,0,NSE,1,0.05,false,
SIGMA,4264449,NSE,1,0.01,false,
SIGMAADV,0,NSE,1,0.05,false,
SIGNATURE,4798209,NSE,1,0.05,false,REALTY
SIGNPOST,5799937,NSE,1,0.05,false,
SIKKO,0,NSE,1,0.05,false,
SIL,2892033,NSE,1,0.01,false,
SILGO,637953,NSE,1,0.01,false,
SILINV,1050881,NSE,1,0.05,false,
SILLYMONKS,0,NSE,1,0.05,false,
SILVERTUC,2412033,NSE,1,0.01,false,
SIMPLEXINF,809473,NSE,1,0.05,false,
SINCLAIR,6010881,NSE,1,0.01,false,
SINDHUTRAD,4315905,NSE,1,0.01,false,
SINGERIND,194923521,NSE,1,0.01,false,
SINTERCOM,97537,NSE,1,0.01,false,
SIRCA,2828801,NSE,1,0.05,false,
SIS,5504257,NSE,1,0.05,false,
SIYSIL,3608577,NSE,1,0.05,false,
SJS,1700609,NSE,1,0.1,false,
SJVN,4834049,NSE,1,0.01,false,
SKFINDIA,815617,NSE,1,0.1,false,
SKFINDUS,194585857,NSE,1,0.1,false,
SKIPPER,2413569,NSE,1,0.05,false,
SKMEGGPROD,1211393,NSE,1,0.05,false,
SKYGOLD,3489537,NSE,1,0.05,false,
SMARTLINK,0,NSE,1,0.05,false,
SMARTWORKS,194039041,NSE,1,0.05,false,
SMCGLOBAL,593921,NSE,1,0.01,false,
SMLMAH,867073,NSE,1,0.5,false,
SMLT,1751809,NSE,1,0.01,false,
SMSPHARMA,3668225,NSE,1,0.05,false,
SNOWMAN,1239809,NSE,1,0.01,false,
SOBHA,3539457,NSE,1,0.1,false,REALTY
SOFTTECH,2116097,NSE,1,0.05,false,
SOLARA,940033,NSE,1,0.05,false,
SOLARINDS,3412993,NSE,1,5.0,true,
SOLARWORLD,194541825,NSE,1,0.01,false,
SOLEX,194405633,NSE,1,0.05,false,
SOMANYCERA,993281,NSE,1,0.05,false,
SOMATEX,1075457,NSE,1,0.01,false,
SOMICONVEY,4555265,NSE,1,0.01,false,
SONACOMS,1199105,NSE,1,0.05,true,AUTO
SONAMLTD,0,NSE,1,0.05,false,
SONATSOFTW,1688577,NSE,1,0.05,false,
SOTL,773377,NSE,1,0.05,false,
SOUTHBANK,1522689,NSE,1,0.01,false,
SOUTHWEST,2477569,NSE,1,0.01,false,
SPAL,4672513,NSE,1,0.1,false,
SPANDANA,2927361,NSE,1,0.01,false,
SPARC,3785729,NSE,1,0.01,false,
SPCENET,4959233,NSE,1,0.01,false,
SPECIALITY,0,NSE,1,0.05,false,
SPECTRUM,0,NSE,1,0.05,false,
SPENCERS,2089729,NSE,1,0.01,false,
SPIC,832513,NSE,1,0.01,false,
SPLIL,3055361,NSE,1,0.01,false,
SPLPETRO,2461953,NSE,1,0.05,false,
SPMLINFRA,850177,NSE,1,0.01,false,
SPORTKING,2747649,NSE,1,0.01,false,
SRD,6588673,NSE,1,0.01,false,
SREEL,0,NSE,1,0.05,false,
SRF,837889,NSE,1,0.1,true,
SRGHFL,4638465,NSE,1,0.05,false,
SRHHYPOLTD,3732993,NSE,1,0.05,false,
SRM,5990913,NSE,1,0.05,false,
SRTL,194608129,NSE,1,0.01,false,
SSDL,6363137,NSE,1,0.01,false,
SSWL,3028225,NSE,1,0.05,false,
STALLION,0,NSE,1,0.05,false,
STANLEY,6201857,NSE,1,0.01,false,
STAR,1887745,NSE,1,0.1,false,
STARCEMENT,5399297,NSE,1,0.01,false,
STARHEALTH,1813249,NSE,1,0.05,false,
STARPAPER,842497,NSE,1,0.01,false,
STARTECK,2382081,NSE,1,0.05,false,
STCINDIA,2802689,NSE,1,0.01,false,
STEELCAS,1741569,NSE,1,0.05,false,
STEELCITY,2663937,NSE,1,0.01,false,
STEELXIND,5462785,NSE,1,0.01,false,
STEL,5499905,NSE,1,0.05,false,
STERTOOLS,0,NSE,1,0.05,false,
STLNETWORK,194293249,NSE,1,0.01,false,
STLTECH,0,NSE,1,0.05,false,
STOVEKRAFT,539393,NSE,1,0.05,false,
STUDDS,194454273,NSE,1,0.05,false,
STYL,194543105,NSE,1,0.05,false,
STYLAMIND,1327617,NSE,1,0.1,false,
STYLEBAAZA,6429185,NSE,1,0.05,false,
STYRENIX,4865,NSE,1,0.1,false,
SUBEXLTD,247553,NSE,1,0.01,false,
SUBROS,850945,NSE,1,0.05,false,
SUDARCOLOR,183041,NSE,1,0.05,false,
SUDARSCHEM,851713,NSE,1,0.1,false,
SUDEEPPHRM,194569985,NSE,1,0.1,false,
SUKHJITS,3021825,NSE,1,0.01,false,
SULA,3383809,NSE,1,0.01,false,
SUMEETINDS,5322241,NSE,1,0.01,false,
SUMICHEM,4378881,NSE,1,0.05,false,
SUMIT,2851841,NSE,1,0.01,false,
SUMMITSEC,5446401,NSE,1,0.1,false,
SUNCLAY,5364737,NSE,1,0.1,false,
SUNDARAM,4846337,NSE,1,0.01,false,
SUNDARMFIN,854785,NSE,1,0.1,false,
SUNDRMBRAK,0,NSE,1,0.05,false,
SUNDRMFAST,856321,NSE,1,0.1,false,
SUNDROP,425729,NSE,1,0.05,false,
SUNFLAG,857089,NSE,1,0.05,false,
SUNPHARMA,857857,NSE,1,0.1,true,PHARMA
SUNTECK,4516097,NSE,1,0.05,false,
SUNTV,3431425,NSE,1,0.05,false,
SUPERHOUSE,5277697,NSE,1,0.01,false,
SUPERSPIN,0,NSE,1,0.05,false,
SUPRAJIT,2992385,NSE,1,0.05,false,
SUPREME,7536385,NSE,1,0.01,false,
SUPREMEIND,860929,NSE,1,0.1,true,
SUPRIYA,1891841,NSE,1,0.05,false,
SURAJEST,5330433,NSE,1,0.01,false,
SURAJLTD,6391297,NSE,1,0.01,false,
SURAKSHA,6997505,NSE,1,0.05,false,
SURANASOL,5395713,NSE,1,0.01,false,
SURANAT&P,2739201,NSE,1,0.01,false,
SURYALAXMI,3034113,NSE,1,0.01,false,
SURYAROSNI,864001,NSE,1,0.01,false,
SURYODAY,760321,NSE,1,0.01,false,
SUTLEJTEX,0,NSE,1,0.05,false,
SUVEN,2875649,NSE,1,0.05,false,
SUVIDHAA,767489,NSE,1,0.01,false,
SUYOG,6361857,NSE,1,0.05,false,
SUZLON,3076609,NSE,1,0.01,true,
SVLL,3870977,NSE,1,0.05,false,
SVPGLOB,1285121,NSE,1,0.01,false,
SWANCORP,6936321,NSE,1,0.05,false,
SWANDEF,0,NSE,1,0.05,false,
SWARAJENG,866305,NSE,1,0.1,false,
SWELECTES,3048705,NSE,1,0.05,false,
SWIGGY,6928897,NSE,1,0.05,true,
SWSOLAR,3197185,NSE,1,0.01,false,
SYMPHONY,6192641,NSE,1,0.05,false,
SYNCOMF,3069953,NSE,1,0.01,false,
SYNGENE,2622209,NSE,1,0.05,true,HEALTHCARE
SYRMA,2763009,NSE,1,0.1,false,
SYSTMTXC,0,NSE,1,0.05,false,
TAINWALCHM,869377,NSE,1,0.01,false,
TAJGVK,2394625,NSE,1,0.05,false,
TAKE,3818753,NSE,1,0.01,false,
TALBROAUTO,3493889,NSE,1,0.05,false,
TANLA,3577857,NSE,1,0.05,false,
TARACHAND,6019073,NSE,1,0.01,false,
TARAPUR,4819713,NSE,1,0.01,false,
TARC,404737,NSE,1,0.01,false,
TARIL,3884545,NSE,1,0.05,false,
TARMAT,3781377,NSE,1,0.01,false,
TARSONS,1777409,NSE,1,0.05,false,
TASTYBITE,5143553,NSE,1,1.0,false,
TATACAP,194371841,NSE,1,0.05,false,
TATACHEM,871681,NSE,1,0.05,false,
TATACOMM,952577,NSE,1,0.1,false,
TATACONSUM,878593,NSE,1,0.1,true,FMCG
TATAELXSI,873217,NSE,1,0.1,true,
TATAINVEST,414977,NSE,1,0.05,false,
TATAPOWER,877057,NSE,1,0.05,true,
TATASTEEL,895745,NSE,1,0.01,true,METAL
TATATECH,5195009,NSE,1,0.05,true,
TATVA,1321473,NSE,1,0.1,false,
TBOTEK,6077441,NSE,1,0.1,false,
TBZ,6921473,NSE,1,0.05,false,
TCC,195024385,NSE,1,0.01,false,
TCI,2708481,NSE,1,0.05,false,
TCIEXP,4921089,NSE,1,0.05,false,
TCIFINANCE,1221377,NSE,1,0.01,false,
TCPLPACK,47105,NSE,1,0.1,false,
TCS,2953217,NSE,1,0.1,true,IT
TDPOWERSYS,6445569,NSE,1,0.05,false,
TEAMGTY,2743553,NSE,1,0.01,false,
TEAMLEASE,3255297,NSE,1,0.1,false,
TECHM,3465729,NSE,1,0.1,true,IT
TECHNOE,1649921,NSE,1,0.05,false,
TECILCHEM,883969,NSE,1,0.01,false,
TEGA,1818881,NSE,1,0.1,false,
TEJASNET,5409537,NSE,1,0.05,false,
TEMBO,838401,NSE,1,0.01,false,
TENNIND,194529281,NSE,1,0.05,false,
TERASOFT,4938753,NSE,1,0.05,false,
TEXINFRA,2956545,NSE,1,0.01,false,
TEXMOPIPES,4662785,NSE,1,0.01,false,
TEXRAIL,5587969,NSE,1,0.01,false,
TFCILTD,887297,NSE,1,0.01,false,
TFL,3665665,NSE,1,0.01,false,
TGBHOTELS,3739393,NSE,1,0.01,false,
THANGAMAYL,4638209,NSE,1,0.5,false,
THEINVEST,5485313,NSE,1,0.01,false,
THEJO,4935425,NSE,1,0.1,false,
THELEELA,193795585,NSE,1,0.05,false,
THEMISMED,3708161,NSE,1,0.01,false,
THERMAX,889601,NSE,1,0.1,false,
THOMASCOOK,891137,NSE,1,0.01,false,
THOMASCOTT,7940353,NSE,1,0.05,false,
THYROCARE,4360193,NSE,1,0.05,false,
TI,4914177,NSE,1,0.05,false,
TICL,0,NSE,1,0.05,false,
TIGERLOGS,194349057,NSE,1,0.01,false,
TIIL,3641089,NSE,1,0.1,false,
TIINDIA,79873,NSE,1,0.1,true,AUTO
TIJARIA,0,NSE,1,0.05,false,
TIL,0,NSE,1,0.05,false,
TIMETECHNO,3764993,NSE,1,0.01,false,
TIMKEN,3634689,NSE,1,0.1,false,
TINNARUBR,193541121,NSE,1,0.05,false,
TIPSFILMS,2911745,NSE,1,0.05,false,
TIPSMUSIC,2333953,NSE,1,0.05,false,
TIRUMALCHM,894977,NSE,1,0.01,false,
TIRUPATIFL,0,NSE,1,0.05,false,
TITAGARH,3945985,NSE,1,0.05,false,
TITAN,897537,NSE,1,0.5,true,
TMB,2801921,NSE,1,0.05,false,
TMCV,194504193,NSE,1,0.05,false,
TMPV,884737,NSE,1,0.05,true,AUTO
TNPETRO,898305,NSE,1,0.01,false,
TNPL,1018881,NSE,1,0.01,false,
TNTELE,899073,NSE,1,0.01,false,
TOKYOPLAST,982273,NSE,1,0.01,false,
TOLINS,6467073,NSE,1,0.01,false,
TORNTPHARM,900609,NSE,1,0.5,true,PHARMA
TORNTPOWER,3529217,NSE,1,0.1,true,
TOTAL,0,NSE,1,0.05,false,
TOUCHWOOD,4328449,NSE,1,0.01,false,
TPHQ,0,NSE,1,0.05,false,
TPLPLASTEH,2360065,NSE,1,0.01,false,
TRACXN,2964993,NSE,1,0.01,false,
TRANSRAILL,7350785,NSE,1,0.05,false,
TRANSWORLD,0,NSE,1,0.05,false,
TRAVELFOOD,193931521,NSE,1,0.1,false,
TREEHOUSE,6420993,NSE,1,0.01,false,
TREJHARA,1924609,NSE,1,0.01,false,
TREL,4555521,NSE,1,0.01,false,
TRENT,502785,NSE,1,0.1,true,
TRF,4604673,NSE,1,0.01,false,
TRIDENT,2479361,NSE,1,0.01,false,
TRIGYN,1389569,NSE,1,0.01,false,
TRITURBINE,6549505,NSE,1,0.05,false,
TRIVENI,3348737,NSE,1,0.05,false,
TRU,2400769,NSE,1,0.01,false,
TRUALT,194357761,NSE,1,0.05,false,
TSFINV,558849,NSE,1,0.05,false,
TTKHLTCARE,2910465,NSE,1,0.1,false,
TTKPRESTIG,907777,NSE,1,0.05,false,
TTL,3664385,NSE,1,0.01,false,
TTML,2292225,NSE,1,0.01,false,
TVSELECT,2883841,NSE,1,0.05,false,
TVSHLTD,7426049,NSE,1,1.0,false,
TVSMOTOR,2170625,NSE,1,0.1,true,AUTO
TVSSCS,4646657,NSE,1,0.01,false,
TVSSRICHAK,3646721,NSE,1,0.5,false,
TVTODAY,2886401,NSE,1,0.01,false,
TVVISION,0,NSE,1,0.05,false,
UBL,4278529,NSE,1,0.1,false,FMCG
UCAL,0,NSE,1,0.05,false,
UCOBANK,2873089,NSE,1,0.01,false,PSU_BANK
UDS,4892929,NSE,1,0.01,false,
UEL,6017793,NSE,1,0.01,false,
UFBL,0,NSE,1,0.05,false,
UFLEX,269569,NSE,1,0.05,false,
UFO,2313985,NSE,1,0.01,false,
UGARSUGAR,5011969,NSE,1,0.01,false,
UGROCAP,1360129,NSE,1,0.01,false,
UJJIVANSFB,3898369,NSE,1,0.01,false,
ULTRACEMCO,2952193,NSE,1,1.0,true,
UMAEXPORTS,0,NSE,1,0.05,false,
UMESLTD,4900353,NSE,1,0.01,false,
UMIYA-MRO,2303489,NSE,1,0.01,false,
UNICHEMLAB,916225,NSE,1,0.05,false,
UNIDT,51457,NSE,1,0.01,false,
UNIECOM,6351105,NSE,1,0.01,false,
UNIENTER,2891009,NSE,1,0.01,false,
UNIINFO,1994497,NSE,1,0.01,false,
UNIMECH,7413761,NSE,1,0.1,false,
UNIONBANK,2752769,NSE,1,0.01,true,PSU_BANK
UNIPARTS,3342593,NSE,1,0.05,false,
UNITDSPR,2674433,NSE,1,0.1,true,FMCG
UNITECH,920065,NSE,1,0.01,false,
UNITEDPOLY,1935361,NSE,1,0.01,false,
UNITEDTEA,4607745,NSE,1,0.05,false,
UNIVASTU,0,NSE,1,0.05,false,
UNIVCABLES,923393,NSE,1,0.1,false,
UNIVPHOTO,0,NSE,1,0.05,false,
UNOMINDA,3623425,NSE,1,0.1,true,AUTO
UPL,2889473,NSE,1,0.05,true,
URAVIDEF,0,NSE,1,0.05,false,
URBANCO,194325505,NSE,1,0.01,false,
URJA,5171969,NSE,1,0.01,false,
USHAMART,2263041,NSE,1,0.05,false,
USK,3806977,NSE,1,0.01,false,
UTIAMC,134913,NSE,1,0.05,false,
UTKARSHBNK,4443649,NSE,1,0.01,false,
UTLSOLAR,194528257,NSE,1,0.05,false,
UTTAMSUGAR,3424257,NSE,1,0.05,false,
UYFINCORP,0,NSE,1,0.05,false,
V2RETAIL,3780097,NSE,1,0.01,false,
VADILALIND,6194177,NSE,1,0.5,false,
VAIBHAVGBL,2909185,NSE,1,0.01,false,
VAISHALI,4246785,NSE,1,0.01,false,
VAKRANGEE,3415553,NSE,1,0.01,false,
VALIANTLAB,0,NSE,1,0.05,false,
VALIANTORG,0,NSE,1,0.05,false,
VARDHACRLC,0,NSE,1,0.05,false,
VARDMNPOLY,933377,NSE,1,0.01,false,
VARROC,987393,NSE,1,0.05,false,
VASCONEQ,4636161,NSE,1,0.01,false,
VASWANI,6487041,NSE,1,0.01,false,
VBL,4843777,NSE,1,0.05,true,FMCG
VCL,0,NSE,1,0.05,false,
VEDL,784129,NSE,1,0.05,true,METAL
VEEDOL,3588865,NSE,1,0.1,false,
VENKEYS,961793,NSE,1,0.1,false,
VENTIVE,7384833,NSE,1,0.05,false,
VENUSPIPES,2455553,NSE,1,0.1,false,
VENUSREM,0,NSE,1,0.05,false,
VERANDA,2275841,NSE,1,0.01,false,
VERTOZ,4828929,NSE,1,0.01,false,
VESUVIUS,941057,NSE,1,0.05,false,
VETO,0,NSE,1,0.05,false,
VGL,3525377,NSE,1,0.01,false,
VGUARD,3932673,NSE,1,0.05,false,
VHL,3044353,NSE,1,0.1,false,
VHLTD,0,NSE,1,0.05,false,
VIDHIING,3465217,NSE,1,0.05,false,
VIDYAWIRES,194617345,NSE,1,0.01,false,
VIJAYA,1429761,NSE,1,0.1,false,
VIJIFIN,0,NSE,1,0.05,false,
VIKASECO,6593537,NSE,1,0.01,false,
VIKASLIFE,2542337,NSE,1,0.01,false,
VIKRAMSOLR,194419969,NSE,1,0.01,false,
VIKRAN,194297089,NSE,1,0.01,false,
VIMTALABS,3353857,NSE,1,0.05,false,
VINATIORGA,4445185,NSE,1,0.1,false,
VINCOFE,6613761,NSE,1,0.01,false,
VINDHYATEL,945665,NSE,1,0.1,false,
VINEETLAB,974593,NSE,1,0.01,false,
VINNY,3197441,NSE,1,0.01,false,
VINYLINDIA,4306177,NSE,1,0.01,false,
VIPCLOTHNG,3799809,NSE,1,0.01,false,
VIPIND,947969,NSE,1,0.05,false,
VIPULLTD,0,NSE,1,0.05,false,
VIRINCHI,3915521,NSE,1,0.01,false,
VISAKAIND,1080577,NSE,1,0.01,false,
VISASTEEL,0,NSE,1,0.05,false,
VISHNU,1768449,NSE,1,0.05,false,
VISHWARAJ,3507713,NSE,1,0.01,false,
VITAL,194853889,NSE,1,0.01,false,
VIVIDHA,7648513,NSE,1,0.01,false,
VIVIMEDLAB,0,NSE,1,0.05,false,
VIYASH,3659777,NSE,1,0.05,false,
VLEGOV,4611073,NSE,1,0.01,false,
VLSFINANCE,951041,NSE,1,0.01,false,
VMART,7496705,NSE,1,0.05,false,
VMM,7160065,NSE,1,0.01,false,
VMSTMT,194342913,NSE,1,0.01,false,
VOLTAMP,3475713,NSE,1,1.0,false,
VOLTAS,951809,NSE,1,0.1,true,
VPRPL,4695297,NSE,1,0.01,false,
VRAJ,6226177,NSE,1,0.01,false,
VRLLOG,2226177,NSE,1,0.05,false,
VSSL,6929153,NSE,1,0.05,false,
VSTIND,953345,NSE,1,0.01,false,
VSTL,5818881,NSE,1,0.01,false,
VSTTILLERS,6218753,NSE,1,0.1,false,
VTL,530689,NSE,1,0.05,false,
WAAREEENER,6632193,NSE,1,0.1,true,
WAAREEINDO,5108481,NSE,1,0.05,false,
WAAREERTL,193545729,NSE,1,0.05,false,
WABAG,5168129,NSE,1,0.1,false,
WAKEFIT,194626305,NSE,1,0.01,false,
WALCHANNAG,956417,NSE,1,0.01,false,
WANBURY,3600129,NSE,1,0.05,false,
WCIL,6503169,NSE,1,0.01,false,
WEALTH,492289,NSE,1,0.05,false,
WEBELSOLAR,3738113,NSE,1,0.01,false,
WEIZMANIND,959489,NSE,1,0.01,false,
WEL,2005761,NSE,1,0.01,false,
WELCORP,3026177,NSE,1,0.1,false,METAL
WELENT,2976257,NSE,1,0.05,false,
WELINV,0,NSE,1,0.05,false,
WELSPUNLIV,2880769,NSE,1,0.01,false,
WENDT,1084161,NSE,1,0.5,false,
WESTLIFE,2964481,NSE,1,0.05,false,
WEWIN,2524673,NSE,1,0.01,false,
WEWORK,194415105,NSE,1,0.05,false,
WHEELS,964097,NSE,1,0.1,false,
WHIRLPOOL,4610817,NSE,1,0.05,false,
WILLAMAGOR,965633,NSE,1,0.01,false,
WINDLAS,1373697,NSE,1,0.05,false,
WINDMACHIN,6392065,NSE,1,0.05,false,
WIPL,5243137,NSE,1,0.01,false,
WIPRO,969473,NSE,1,0.01,true,IT
WOCKPHARMA,1921537,NSE,1,0.1,false,PHARMA
WONDERLA,768513,NSE,1,0.05,false,
WORTHPERI,5702913,NSE,1,0.01,false,
WSI,3795969,NSE,1,0.01,false,
WSTCSTPAPR,972545,NSE,1,0.05,false,
XCHANGING,2996481,NSE,1,0.01,false,
XELPMOC,2170113,NSE,1,0.01,false,
XPROINDIA,2920193,NSE,1,0.1,false,
XTGLOBAL,6460161,NSE,1,0.01,false,
YASHO,4641537,NSE,1,0.1,false,
YATHARTH,4540929,NSE,1,0.1,false,
YATRA,4802561,NSE,1,0.01,false,
YESBANK,3050241,NSE,1,0.01,true,PRIVATE_BANK
YUKEN,1408257,NSE,1,0.05,false,
ZAGGLE,4763649,NSE,1,0.01,false,
ZEEL,975873,NSE,1,0.01,false,
ZEELEARN,5338113,NSE,1,0.01,false,
ZEEMEDIA,3584769,NSE,1,0.01,false,
ZENITHEXPO,1069057,NSE,1,0.01,false,
ZENITHSTL,3727873,NSE,1,0.01,false,
ZENSARTECH,275457,NSE,1,0.05,false,
ZENTEC,1922049,NSE,1,0.1,false,
ZFCVINDIA,4330241,NSE,1,0.1,false,
ZIMLAB,3170305,NSE,1,0.01,false,
ZODIAC,1825025,NSE,1,0.01,false,
ZODIACLOTH,978177,NSE,1,0.01,false,
ZOTA,2916865,NSE,1,0.1,false,
ZUARI,7436801,NSE,1,0.01,false,
ZUARIIND,979713,NSE,1,0.05,false,
ZYDUSLIFE,2029825,NSE,1,0.1,true,PHARMA
ZYDUSWELL,4514561,NSE,1,0.05,false,
